Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0",0,48.0,0,"-380.0,-380.0,0.0,0.0,0.0,384.0,-384.0,-384.0",0,239.0,2,"0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0",0,48.0,0,"-376.0,0.0,0.0,-380.0,-380.0,4.0,-380.0,0.0",0,190.0,2,"0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0",0,48.0,0,"0.0,0.0,-376.0,-376.0,0.0,384.0,0.0,0.0",0,142.0,1,"0.0,0.0,0.0,0.0,0.0,-384.0,0.0,0.0",0,48.0,0,"0.0,384.0,384.0,384.0,384.0,-384.0,0.0,388.0",384,288.5,2,"0.0,0.0,0.0,0.0,0.0,-384.0,0.0,0.0",0,48.0,0,"0.0,0.0,0.0,0.0,388.0,4.0,0.0,0.0",0,49.0,0,"0.0,0.0,0.0,0.0,0.0,-384.0,0.0,0.0",0,48.0,0,"388.0,388.0,388.0,0.0,0.0,8.0,392.0,392.0",388,244.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0",0,48.5,0,"0.0,0.0,0.0,388.0,-388.0,-388.0,0.0,0.0",0,145.5,1,"0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0",0,48.5,0,"0.0,-384.0,-384.0,4.0,-384.0,0.0,0.0,-388.0",0,193.0,2,"0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0",0,48.5,0,"-380.0,-380.0,0.0,388.0,0.0,0.0,-384.0,-384.0",0,239.5,2,"0.0,0.0,0.0,-388.0,0.0,0.0,0.0,0.0",0,48.5,0,"388.0,388.0,388.0,-388.0,0.0,392.0,392.0,392.0",388,341.0,2,"0.0,0.0,0.0,-388.0,0.0,0.0,0.0,0.0",0,48.5,0,"0.0,0.0,392.0,4.0,0.0,0.0,0.0,0.0",0,49.5,0,"0.0,0.0,0.0,-388.0,0.0,0.0,0.0,0.0",0,48.5,0,"392.0,0.0,0.0,8.0,396.0,396.0,396.0,0.0",0,198.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,392.0,0.0,0.0,0.0,0.0,0.0,396.0",0,98.5,0,"0.0,392.0,-392.0,-392.0,0.0,0.0,0.0,396.0",0,196.5,2,"0.0,392.0,0.0,0.0,0.0,0.0,0.0,396.0",0,98.5,0,"-388.0,4.0,-388.0,0.0,0.0,-392.0,-392.0,4.0",-388,196.0,3,"0.0,392.0,0.0,0.0,0.0,0.0,0.0,396.0",0,98.5,0,"0.0,392.0,0.0,0.0,-388.0,-388.0,0.0,396.0",0,195.5,2,"0.0,-392.0,0.0,0.0,0.0,0.0,0.0,-396.0",0,98.5,0,"392.0,-392.0,0.0,396.0,396.0,396.0,396.0,-396.0",396,345.5,3,"0.0,-392.0,0.0,0.0,0.0,0.0,0.0,-396.0",0,98.5,0,"396.0,4.0,0.0,0.0,0.0,0.0,400.0,4.0",0,100.5,0,"0.0,-392.0,0.0,0.0,0.0,0.0,0.0,-396.0",0,98.5,0,"0.0,8.0,400.0,400.0,400.0,0.0,0.0,8.0",0,152.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0",0,50.0,0,"-396.0,-396.0,0.0,0.0,0.0,400.0,-400.0,-400.0",0,249.0,2,"0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0",0,50.0,0,"-392.0,0.0,0.0,-396.0,-396.0,4.0,-396.0,0.0",0,198.0,2,"0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0",0,50.0,0,"0.0,0.0,-392.0,-392.0,0.0,400.0,0.0,0.0",0,148.0,1,"0.0,0.0,0.0,0.0,0.0,-400.0,0.0,0.0",0,50.0,0,"0.0,400.0,400.0,400.0,400.0,-400.0,0.0,404.0",400,300.5,2,"0.0,0.0,0.0,0.0,0.0,-400.0,0.0,0.0",0,50.0,0,"0.0,0.0,0.0,0.0,404.0,4.0,0.0,0.0",0,51.0,0,"0.0,0.0,0.0,0.0,0.0,-400.0,0.0,0.0",0,50.0,0,"404.0,404.0,404.0,0.0,0.0,8.0,408.0,408.0",404,254.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0",0,50.5,0,"0.0,0.0,0.0,404.0,-404.0,-404.0,0.0,0.0",0,151.5,1,"0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0",0,50.5,0,"0.0,-400.0,-400.0,4.0,-400.0,0.0,0.0,-404.0",0,201.0,2,"0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0",0,50.5,0,"-396.0,-396.0,0.0,404.0,0.0,0.0,-400.0,-400.0",0,249.5,2,"0.0,0.0,0.0,-404.0,0.0,0.0,0.0,0.0",0,50.5,0,"404.0,404.0,404.0,-404.0,0.0,408.0,408.0,408.0",404,355.0,2,"0.0,0.0,0.0,-404.0,0.0,0.0,0.0,0.0",0,50.5,0,"0.0,0.0,408.0,4.0,0.0,0.0,0.0,0.0",0,51.5,0,"0.0,0.0,0.0,-404.0,0.0,0.0,8.0,8.0",0,52.5,1,"408.0,0.0,0.0,-400.0,4.0,4.0,4.0,8.0",4,103.5,2,0,6,2,R (6),0.5435644431995964,2.25
"0.0,408.0,0.0,0.0,0.0,4.0,8.0,8.0",0,53.5,0,"0.0,408.0,-408.0,-408.0,0.0,4.0,4.0,0.0",0,154.0,2,"0.0,408.0,0.0,0.0,0.0,4.0,8.0,8.0",0,53.5,0,"-404.0,4.0,-404.0,0.0,0.0,-404.0,-400.0,8.0",-404,203.0,3,"0.0,408.0,0.0,0.0,0.0,4.0,8.0,8.0",0,53.5,0,"0.0,408.0,0.0,0.0,-404.0,-400.0,8.0,8.0",0,153.5,2,"0.0,-408.0,0.0,0.0,8.0,4.0,0.0,0.0",0,52.5,1,"408.0,-408.0,0.0,4.0,4.0,4.0,-4.0,-4.0",4,104.5,3,"0.0,-400.0,8.0,8.0,8.0,4.0,4.0,-4.0",8,54.5,2,"4.0,-404.0,8.0,8.0,4.0,4.0,0.0,0.0",4,54.0,2,"8.0,-400.0,12.0,12.0,12.0,0.0,0.0,0.0",12,55.5,2,"8.0,-404.0,4.0,8.0,4.0,0.0,-4.0,-4.0",8,54.5,3,0,4,4,R (4),1.75,2.75
"0.0,4.0,-8.0,0.0,4.0,0.0,0.0,0.0",0,2.0,2,"0.0,4.0,-4.0,-4.0,4.0,4.0,0.0,0.0",0,2.5,2,"8.0,12.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0",-4,5.5,2,"4.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0",0,2.5,0,"8.0,12.0,4.0,4.0,0.0,0.0,0.0,-4.0",0,4.0,1,"-400.0,12.0,4.0,4.0,8.0,8.0,4.0,4.0",4,55.5,1,"4.0,-8.0,4.0,4.0,0.0,0.0,0.0,8.0",4,3.5,2,"-4.0,-8.0,0.0,4.0,0.0,-4.0,-4.0,-4.0",-4,3.5,2,"0.0,-4.0,4.0,4.0,0.0,8.0,-4.0,0.0",0,3.0,2,"0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0",0,0.5,0,"0.0,-4.0,12.0,12.0,-4.0,0.0,0.0,0.0",0,4.0,2,"-4.0,-4.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0",-4,3.5,2,0,6,2,R (6),1.2987949406953985,2.25
"8.0,-12.0,0.0,4.0,0.0,0.0,0.0,12.0",0,4.5,2,"8.0,-4.0,-4.0,4.0,4.0,0.0,0.0,12.0",-4,4.5,2,"8.0,-4.0,-4.0,-8.0,-8.0,4.0,4.0,12.0",-4,6.5,2,"12.0,0.0,0.0,4.0,0.0,0.0,4.0,16.0",0,4.5,0,"4.0,0.0,-4.0,0.0,0.0,0.0,-8.0,4.0",0,2.5,2,"8.0,-4.0,-4.0,0.0,0.0,4.0,4.0,12.0",-4,4.5,2,"-12.0,4.0,4.0,0.0,0.0,0.0,12.0,-16.0",0,6.0,2,"-12.0,0.0,4.0,0.0,-4.0,-4.0,-4.0,-16.0",-4,5.5,2,"-8.0,4.0,4.0,0.0,12.0,-4.0,0.0,-12.0",4,5.5,2,"-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0",0,2.5,0,"-8.0,16.0,16.0,-4.0,0.0,0.0,0.0,-12.0",0,7.0,2,"-8.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0,-12.0",-4,5.0,2,0,6,2,R (6),1.75,2.25
"-16.0,0.0,4.0,0.0,0.0,0.0,16.0,-20.0",0,7.0,2,"-4.0,-4.0,4.0,4.0,0.0,0.0,16.0,-4.0",-4,4.5,2,"-4.0,-4.0,-12.0,-12.0,4.0,4.0,16.0,-4.0",-4,7.5,2,"0.0,0.0,4.0,0.0,0.0,4.0,20.0,0.0",0,3.5,0,"0.0,-4.0,0.0,0.0,0.0,-12.0,4.0,0.0",0,2.5,1,"-4.0,-4.0,0.0,0.0,4.0,4.0,16.0,-4.0",-4,4.5,2,"4.0,4.0,0.0,0.0,0.0,16.0,-20.0,4.0",4,6.0,2,"0.0,4.0,0.0,-4.0,-4.0,-4.0,-20.0,0.0",0,4.5,1,"4.0,4.0,0.0,16.0,-4.0,0.0,-16.0,4.0",4,6.0,2,"0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0",0,2.0,0,"20.0,20.0,-4.0,0.0,0.0,0.0,-16.0,24.0",0,10.5,2,"4.0,0.0,-4.0,-4.0,-4.0,-4.0,-16.0,4.0",-4,5.0,2,0,6,2,R (6),1.4056390622295665,2.1556390622295662
"0.0,4.0,0.0,0.0,0.0,20.0,-24.0,0.0",0,6.0,1,"-4.0,4.0,4.0,0.0,0.0,20.0,-4.0,-4.0",-4,5.0,2,"-4.0,-16.0,-16.0,4.0,4.0,20.0,-4.0,-4.0",-4,9.0,2,"0.0,4.0,0.0,0.0,4.0,24.0,0.0,0.0",0,4.0,0,"-4.0,0.0,0.0,0.0,-16.0,4.0,0.0,-4.0",0,3.5,2,"-4.0,0.0,0.0,4.0,4.0,20.0,-4.0,-4.0",-4,5.0,2,"4.0,0.0,0.0,0.0,20.0,-24.0,4.0,4.0",4,7.0,2,"4.0,0.0,-4.0,-4.0,-4.0,-24.0,0.0,4.0",-4,5.5,2,"4.0,0.0,20.0,-4.0,0.0,-20.0,4.0,4.0",4,7.0,2,"0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0",0,2.5,0,"24.0,-4.0,0.0,0.0,0.0,-20.0,28.0,28.0",0,13.0,2,"0.0,-4.0,-4.0,-4.0,-4.0,-20.0,4.0,0.0",-4,5.0,1,0,5,3,R (5),1.4056390622295665,2.1556390622295662
"4.0,0.0,0.0,0.0,24.0,-28.0,0.0,4.0",0,7.5,2,"4.0,4.0,0.0,0.0,24.0,-4.0,-4.0,4.0",4,5.5,2,"-20.0,-20.0,4.0,4.0,24.0,-4.0,-4.0,-24.0",-20,13.0,2,"4.0,0.0,0.0,4.0,28.0,0.0,0.0,4.0",0,5.0,0,"0.0,0.0,0.0,-20.0,4.0,0.0,-4.0,0.0",0,3.5,2,"0.0,0.0,4.0,4.0,24.0,-4.0,-4.0,0.0",0,5.0,1,"0.0,0.0,0.0,24.0,-28.0,4.0,4.0,0.0",0,7.5,2,"0.0,-4.0,-4.0,-4.0,-28.0,0.0,4.0,0.0",0,5.5,1,"0.0,24.0,-4.0,0.0,-24.0,4.0,4.0,0.0",0,7.5,2,"0.0,0.0,0.0,0.0,-24.0,0.0,0.0,0.0",0,3.0,0,"-4.0,0.0,0.0,0.0,-24.0,32.0,32.0,-4.0",0,12.0,2,"-4.0,-4.0,-4.0,-4.0,-24.0,4.0,0.0,-4.0",-4,6.0,2,0,6,2,R (6),1.2987949406953985,2.1556390622295662
"0.0,0.0,0.0,28.0,-32.0,0.0,4.0,0.0",0,8.0,2,"4.0,0.0,0.0,28.0,-4.0,-4.0,4.0,4.0",4,6.0,2,"-24.0,4.0,4.0,28.0,-4.0,-4.0,-28.0,-28.0",4,15.5,2,"0.0,0.0,4.0,32.0,0.0,0.0,4.0,0.0",0,5.0,0,"0.0,0.0,-24.0,4.0,0.0,-4.0,0.0,0.0",0,4.0,2,"0.0,4.0,4.0,28.0,-4.0,-4.0,0.0,0.0",0,5.5,1,"0.0,0.0,28.0,-32.0,4.0,4.0,0.0,0.0",0,8.5,2,"-4.0,-4.0,-4.0,-32.0,0.0,4.0,0.0,-4.0",-4,6.5,2,"28.0,-4.0,0.0,-28.0,4.0,4.0,0.0,32.0",0,12.5,2,"0.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0",0,3.5,0,"0.0,0.0,0.0,-28.0,36.0,36.0,-4.0,0.0",0,13.0,2,"-4.0,-4.0,-4.0,-28.0,4.0,0.0,-4.0,-4.0",-4,6.5,2,0,5,3,R (5),1.2987949406953985,2.1556390622295662
"0.0,0.0,32.0,-36.0,0.0,4.0,0.0,0.0",0,9.0,2,"0.0,0.0,32.0,-4.0,-4.0,4.0,4.0,0.0",0,6.0,2,"4.0,4.0,32.0,-4.0,-4.0,-32.0,-32.0,4.0",4,14.5,2,"0.0,4.0,36.0,0.0,0.0,4.0,0.0,0.0",0,5.5,0,"0.0,-28.0,4.0,0.0,-4.0,0.0,0.0,0.0",0,4.5,2,"4.0,4.0,32.0,-4.0,-4.0,0.0,0.0,4.0",4,6.5,2,"0.0,32.0,-36.0,4.0,4.0,0.0,0.0,0.0",0,9.5,2,"-4.0,-4.0,-36.0,0.0,4.0,0.0,-4.0,-4.0",-4,7.0,2,"-4.0,0.0,-32.0,4.0,4.0,0.0,36.0,-4.0",-4,10.5,2,"0.0,0.0,-32.0,0.0,0.0,0.0,0.0,0.0",0,4.0,0,"0.0,0.0,-32.0,40.0,40.0,-4.0,0.0,0.0",0,14.5,2,"-4.0,-4.0,-32.0,4.0,0.0,-4.0,-4.0,-4.0",-4,7.0,2,0,6,2,R (6),1.2987949406953985,2.25
"0.0,36.0,-40.0,0.0,4.0,0.0,0.0,0.0",0,10.0,2,"0.0,36.0,-4.0,-4.0,4.0,4.0,0.0,0.0",0,6.5,2,"4.0,36.0,-4.0,-4.0,-36.0,-36.0,4.0,4.0",4,16.0,2,"4.0,40.0,0.0,0.0,4.0,0.0,0.0,4.0",0,6.5,0,"-32.0,4.0,0.0,-4.0,0.0,0.0,0.0,-36.0",0,9.5,2,"4.0,36.0,-4.0,-4.0,0.0,0.0,4.0,4.0",4,7.0,2,"36.0,-40.0,4.0,4.0,0.0,0.0,0.0,40.0",0,15.5,2,"-4.0,-40.0,0.0,4.0,0.0,-4.0,-4.0,-4.0",-4,7.5,2,"0.0,-36.0,4.0,4.0,0.0,40.0,-4.0,0.0",0,11.0,2,"0.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0",0,4.5,0,"0.0,-36.0,44.0,44.0,-4.0,0.0,0.0,0.0",0,16.0,2,"-4.0,-36.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0",-4,7.5,2,0,6,2,R (6),1.2987949406953985,2.25
"40.0,-44.0,0.0,4.0,0.0,0.0,0.0,44.0",0,16.5,2,"40.0,-4.0,-4.0,4.0,4.0,0.0,0.0,44.0",-4,12.5,2,"40.0,-4.0,-4.0,-40.0,-40.0,4.0,4.0,44.0",-4,22.5,2,"44.0,0.0,0.0,4.0,0.0,0.0,4.0,48.0",0,12.5,0,"4.0,0.0,-4.0,0.0,0.0,0.0,-40.0,4.0",0,6.5,2,"40.0,-4.0,-4.0,0.0,0.0,4.0,4.0,44.0",-4,12.5,2,"-44.0,4.0,4.0,0.0,0.0,0.0,44.0,-48.0",0,18.0,2,"-44.0,0.0,4.0,0.0,-4.0,-4.0,-4.0,-48.0",-4,13.5,2,"-40.0,4.0,4.0,0.0,44.0,-4.0,0.0,-44.0",4,17.5,2,"-40.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0",0,10.5,0,"-40.0,48.0,48.0,-4.0,0.0,0.0,0.0,-44.0",0,23.0,2,"-40.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0,-44.0",-4,13.0,2,0,6,2,R (6),1.75,2.25
"-48.0,0.0,4.0,0.0,0.0,0.0,48.0,-52.0",0,19.0,2,"-4.0,-4.0,4.0,4.0,0.0,0.0,48.0,-4.0",-4,8.5,2,"-4.0,-4.0,-44.0,-44.0,4.0,4.0,48.0,-4.0",-4,19.5,2,"0.0,0.0,4.0,0.0,0.0,4.0,52.0,0.0",0,7.5,0,"0.0,-4.0,0.0,0.0,0.0,-44.0,4.0,0.0",0,6.5,1,"-4.0,-4.0,0.0,0.0,4.0,4.0,48.0,-4.0",-4,8.5,2,"4.0,4.0,0.0,0.0,0.0,48.0,-52.0,4.0",4,14.0,2,"0.0,4.0,0.0,-4.0,-4.0,-4.0,-52.0,0.0",0,8.5,1,"4.0,4.0,0.0,48.0,-4.0,0.0,-48.0,4.0",4,14.0,2,"0.0,0.0,0.0,0.0,0.0,0.0,-48.0,0.0",0,6.0,0,"52.0,52.0,-4.0,0.0,0.0,0.0,-48.0,56.0",0,26.5,2,"4.0,0.0,-4.0,-4.0,-4.0,-4.0,-48.0,4.0",-4,9.0,2,0,6,2,R (6),1.4056390622295665,2.1556390622295662
"0.0,4.0,0.0,0.0,0.0,52.0,-56.0,0.0",0,14.0,1,"-4.0,4.0,4.0,0.0,0.0,52.0,-4.0,-4.0",-4,9.0,2,"-4.0,-48.0,-48.0,4.0,4.0,52.0,-4.0,-4.0",-4,21.0,2,"0.0,4.0,0.0,0.0,4.0,56.0,0.0,0.0",0,8.0,0,"-4.0,0.0,0.0,0.0,-48.0,4.0,0.0,-4.0",0,7.5,2,"-4.0,0.0,0.0,4.0,4.0,52.0,-4.0,-4.0",-4,9.0,2,"4.0,0.0,0.0,0.0,52.0,-56.0,4.0,4.0",4,15.0,2,"4.0,0.0,-4.0,-4.0,-4.0,-56.0,0.0,4.0",-4,9.5,2,"4.0,0.0,52.0,-4.0,0.0,-52.0,4.0,4.0",4,15.0,2,"0.0,0.0,0.0,0.0,0.0,-52.0,0.0,0.0",0,6.5,0,"56.0,-4.0,0.0,0.0,0.0,-52.0,60.0,60.0",0,29.0,2,"0.0,-4.0,-4.0,-4.0,-4.0,-52.0,4.0,0.0",-4,9.0,1,0,5,3,R (5),1.4056390622295665,2.1556390622295662
"4.0,0.0,0.0,0.0,56.0,-60.0,0.0,4.0",0,15.5,2,"4.0,4.0,0.0,0.0,56.0,-4.0,-4.0,4.0",4,9.5,2,"-52.0,-52.0,4.0,4.0,56.0,-4.0,-4.0,-56.0",-52,29.0,2,"4.0,0.0,0.0,4.0,60.0,0.0,0.0,4.0",0,9.0,0,"0.0,0.0,0.0,-52.0,4.0,0.0,-4.0,0.0",0,7.5,2,"0.0,0.0,4.0,4.0,56.0,-4.0,-4.0,0.0",0,9.0,1,"0.0,0.0,0.0,56.0,-60.0,4.0,4.0,0.0",0,15.5,2,"0.0,-4.0,-4.0,-4.0,-60.0,0.0,4.0,0.0",0,9.5,1,"0.0,56.0,-4.0,0.0,-56.0,4.0,4.0,0.0",0,15.5,2,"0.0,0.0,0.0,0.0,-56.0,0.0,0.0,0.0",0,7.0,0,"-4.0,0.0,0.0,0.0,-56.0,64.0,64.0,-4.0",0,24.0,2,"-4.0,-4.0,-4.0,-4.0,-56.0,4.0,0.0,-4.0",-4,10.0,2,0,6,2,R (6),1.2987949406953985,2.1556390622295662
"0.0,0.0,0.0,60.0,-64.0,0.0,4.0,0.0",0,16.0,2,"4.0,0.0,0.0,60.0,-4.0,-4.0,4.0,4.0",4,10.0,2,"-56.0,4.0,4.0,60.0,-4.0,-4.0,-60.0,-60.0",4,31.5,2,"0.0,0.0,4.0,64.0,0.0,0.0,4.0,0.0",0,9.0,0,"0.0,0.0,-56.0,4.0,0.0,-4.0,0.0,0.0",0,8.0,2,"0.0,4.0,4.0,60.0,-4.0,-4.0,0.0,0.0",0,9.5,1,"0.0,0.0,60.0,-64.0,4.0,4.0,0.0,0.0",0,16.5,2,"-4.0,-4.0,-4.0,-64.0,0.0,4.0,0.0,-4.0",-4,10.5,2,"60.0,-4.0,0.0,-60.0,4.0,4.0,0.0,64.0",0,24.5,2,"0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0",0,7.5,0,"0.0,0.0,0.0,-60.0,68.0,68.0,-4.0,0.0",0,25.0,2,"-4.0,-4.0,-4.0,-60.0,4.0,0.0,-4.0,-4.0",-4,10.5,2,0,5,3,R (5),1.2987949406953985,2.1556390622295662
"0.0,0.0,64.0,-68.0,0.0,4.0,0.0,0.0",0,17.0,2,"0.0,0.0,64.0,-4.0,-4.0,4.0,4.0,0.0",0,10.0,2,"4.0,4.0,64.0,-4.0,-4.0,-64.0,-64.0,4.0",4,26.5,2,"0.0,4.0,68.0,0.0,0.0,4.0,0.0,0.0",0,9.5,0,"0.0,-60.0,4.0,0.0,-4.0,0.0,0.0,0.0",0,8.5,2,"4.0,4.0,64.0,-4.0,-4.0,0.0,0.0,4.0",4,10.5,2,"0.0,64.0,-68.0,4.0,4.0,0.0,0.0,0.0",0,17.5,2,"-4.0,-4.0,-68.0,0.0,4.0,0.0,-4.0,-4.0",-4,11.0,2,"-4.0,0.0,-64.0,4.0,4.0,0.0,68.0,-4.0",-4,18.5,2,"0.0,0.0,-64.0,0.0,0.0,0.0,0.0,0.0",0,8.0,0,"0.0,0.0,-64.0,72.0,72.0,-4.0,0.0,0.0",0,26.5,2,"-4.0,-4.0,-64.0,4.0,0.0,-4.0,-4.0,-4.0",-4,11.0,2,0,6,2,R (6),1.2987949406953985,2.25
"0.0,68.0,-72.0,0.0,4.0,0.0,0.0,0.0",0,18.0,2,"0.0,68.0,-4.0,-4.0,4.0,4.0,0.0,0.0",0,10.5,2,"4.0,68.0,-4.0,-4.0,-68.0,-68.0,4.0,4.0",4,28.0,2,"4.0,72.0,0.0,0.0,4.0,0.0,0.0,4.0",0,10.5,0,"-64.0,4.0,0.0,-4.0,0.0,0.0,0.0,-68.0",0,17.5,2,"4.0,68.0,-4.0,-4.0,0.0,0.0,4.0,4.0",4,11.0,2,"68.0,-72.0,4.0,4.0,0.0,0.0,0.0,72.0",0,27.5,2,"-4.0,-72.0,0.0,4.0,0.0,-4.0,-4.0,-4.0",-4,11.5,2,"0.0,-68.0,4.0,4.0,0.0,72.0,-4.0,0.0",0,19.0,2,"0.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0",0,8.5,0,"0.0,-68.0,76.0,76.0,-4.0,0.0,0.0,0.0",0,28.0,2,"-4.0,-68.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0",-4,11.5,2,0,6,2,R (6),1.2987949406953985,2.25
"72.0,-76.0,0.0,4.0,0.0,0.0,0.0,76.0",0,28.5,2,"72.0,-4.0,-4.0,4.0,4.0,0.0,0.0,76.0",-4,20.5,2,"72.0,-4.0,-4.0,-72.0,-72.0,4.0,4.0,76.0",-4,38.5,2,"76.0,0.0,0.0,4.0,0.0,0.0,4.0,80.0",0,20.5,0,"4.0,0.0,-4.0,0.0,0.0,0.0,-72.0,4.0",0,10.5,2,"72.0,-4.0,-4.0,0.0,0.0,4.0,4.0,76.0",-4,20.5,2,"-76.0,4.0,4.0,0.0,0.0,0.0,76.0,-80.0",0,30.0,2,"-76.0,0.0,4.0,0.0,-4.0,-4.0,-4.0,-80.0",-4,21.5,2,"-72.0,4.0,4.0,0.0,76.0,-4.0,0.0,-76.0",4,29.5,2,"-72.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.0",0,18.5,0,"-72.0,80.0,80.0,-4.0,0.0,0.0,0.0,-76.0",0,39.0,2,"-72.0,4.0,0.0,-4.0,-4.0,-4.0,-4.0,-76.0",-4,21.0,2,0,6,2,R (6),1.75,2.25
"-80.0,0.0,4.0,0.0,0.0,0.0,80.0,-84.0",0,31.0,2,"-4.0,-4.0,4.0,4.0,0.0,0.0,80.0,-4.0",-4,12.5,2,"-4.0,-4.0,-76.0,-76.0,4.0,4.0,80.0,-4.0",-4,31.5,2,"0.0,0.0,4.0,0.0,0.0,4.0,84.0,0.0",0,11.5,0,"0.0,-4.0,0.0,0.0,0.0,-76.0,4.0,0.0",0,10.5,1,"-4.0,-4.0,0.0,0.0,4.0,4.0,80.0,-4.0",-4,12.5,2,"4.0,4.0,0.0,0.0,0.0,80.0,-84.0,4.0",4,22.0,2,"0.0,4.0,0.0,-4.0,-4.0,-4.0,-84.0,0.0",0,12.5,1,"4.0,4.0,0.0,80.0,-4.0,0.0,-80.0,4.0",4,22.0,2,"0.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0",0,10.0,0,"84.0,84.0,-4.0,0.0,0.0,0.0,-80.0,88.0",0,42.5,2,"4.0,0.0,-4.0,-4.0,-4.0,-4.0,-80.0,4.0",-4,13.0,2,0,6,2,R (6),1.4056390622295665,2.1556390622295662
